positive	<user> We spoke and you didn't mention it! Happy birthday Queen! Enjoy your earth dayLong may your pioneering work continuex x
neutral	"Remember the ""4th round prospect"" that made people question Iupati's ability at Senior Bowl? <user> <hashtag> Geno"
neutral	Q3 <number> Eli Manning pass intended for Victor Cruz intercepted by Danny McCray at the Dallas <number> returned for no gain. <number> &amp; <number>
neutral	<user> again it was a thurs watching Nadal game and tried to type ffs
negative	Alright, if my daughter keeps singing Avril just to annoy me, i <allcaps> may be forced to retaliate.
neutral	<user> Not sure what to say. i <allcaps> guess we'll all be happy when Nov <number> passes. I'll support whoever is next POTUS. But obv want Romney.
neutral	"<user> Diablo iii <allcaps> post-1.0.4 was very generous. They had an immediate ""maintenance"" after the <number> <number> hours. Generosity gone. *shrug*"
positive	"February <number> ""Desperation Day"" the most awesome day of all time <hashtag> True_Story"
neutral	<user> Rivers may have just entered CMon Man territory with that int <allcaps> in the end zone -- <hashtag> ChargerFansBooing why did that need a hashtag
neutral	To follow up on last tweet, Bills dt <allcaps> Kyle Williams expected to play Sunday. Just resting the ankle during the week.
neutral	Thats like the <number> time the Texans hit the ball so Flacco can't throw it
negative	Indian Air Force may not go with Israel a second time <url>
neutral	Raw <number> Rock to get a wwe <allcaps> Championship match at the Royal Rumble this January <url>
neutral	Bumper day for <user> in <user> tomorrow - extract from new Tom Wolfe + Sylvie Simmons on Leonard Cohen <url>
positive	[$] black <allcaps> friday <allcaps> best <allcaps> price <allcaps> Underwater Case for the Following Olympus Evolt Digital slr <allcaps> <url>
negative	Actually, I'd like to omit The Vaccines from my top <number> and move Kasabian in at <number> with The Enemy dropping to <number> Told you i <allcaps> can't do it.
positive	<user> i <allcaps> would love the audio book 'The Art Of War' by Sun Tzu, as read by Jim White!! <hashtag> MountainsAndSea
positive	<user> cant bud going to Kentucky. If you wait till sunday fun day id like to go.
negative	<number> Coming: Will Blacks America Debate the <number> Election <hashtag> BET <allcaps> <user> I'm tired of hearing ppl say potus <allcaps> haven't done anything <number> blks
positive	To all my friends in <hashtag> Turkey may you all stand strong on this <number> Republic Day! Cumhuriyet Bayraminiz kutlu olsun !
negative	Sandy, if you have ruined my chances to see Bruno mars on Monday i <allcaps> will go buck wild.
neutral	eh first day Chinese New Year is feb <number>
neutral	April &amp; i <allcaps> are having dinner in Jacksonville tomorrow night with Milford &amp; the future Mrs. Milford! <user> <hashtag> SebringLSA13
positive	<user> <number> from the Superbowl! Game tomorrow at noon! Git r done! <url>
positive	<user> absolutely nothing will, they will be best friends forever :') when they won the nta <allcaps> award for the <number> year that has to be
neutral	"Eric Adelson with the slam: ""(Flacco) looked more like Blaine Gabbert than Eli Manning on Sunday."" <hashtag> Ravens"
negative	Being in Amsterdam this early on a friday morning is not my ideal, i <allcaps> just want to get home!
neutral	Wonder if Chris Christie can cancel Valentine's Day and move it to AprilFlowers are cheaper!
neutral	<user> <user> I'm everyday dressed up with my Spartacus costume. So, if you miss this Halloween, we may catch up anytime!
neutral	<user> I'm heading off to Hong Kong next Thursday. Spending the remaining time with my folks before i <allcaps> go. Will really miss edi
positive	just found out that the boys will be on ellen on november <number> ahhh <allcaps> so happy :')
neutral	<number> a <allcaps> Bro is required to go out with his Bros on St. Paddys Day and other Bro holidays like Halloween nye <allcaps> and Desperation Day feb <allcaps> <number>
positive	<user> Don't get me wrong i <allcaps> love Bruno Mars he is amazing but that Grammy should have went to Adam for Best Pop Vocal. i <allcaps> mean c'mon!
positive	<user> runner on <number> no outs, drubes being one of our best hitters should make a productive out. His fault not Acta's
neutral	<user> ya but my dad is most likely taking it to San Fran tomorrow <neutralface>
neutral	Not to be overlooked by Sandy, a summery mid-upper <number> with sunshine today in CNY. Record high of <number> set in Buffalo. More warmth Friday!
negative	David Guetta's playing with Alesso at Fort Canning <number> Oct. Only want to hear Alesso leh.
neutral	Taiwan court extends ex-leader's jail term - TAIPEI: Taiwan's high court said Friday it has extended ex-leader Chen  <url>
positive	they <allcaps> are <allcaps> HEREEE! I'm so envy those who just met them at the klia <allcaps> especially who took pictures w Nick j <allcaps> <sadface> tomorrow is my turn!
negative	art <allcaps> <user> Do you think nyc <allcaps> should host the Marathon Sunday?why would they when soooo many desperately need help,where is Respect
positive	<user> Were doing great up until the <number> Struggling a lot. Harden and Lin doing very well together. Harden w/ <number> pts. so far.
positive	i <allcaps> missed the <number> birthday of Avril Lavigne's Sk8er Boi! Darn, i <allcaps> love that song, especially the part where she rhymes boy with boy. <hashtag> Classic
neutral	Crazy how sports economics have changed. Larry Bird's rookie deal was <number> yrs, $3.25 m <allcaps> total. <number> pick Damian Lillard will make $3 m <allcaps> this YR.
positive	<user> Stick to college hoops &amp; pandering to <number> rate acc <allcaps> teams Dook's opening game is right around the corner, baybeeee!!
negative	All the people seeing Noel Fielding tomorrow, i <allcaps> am extremely jealous of you.
negative	Lady Gaga fears classmates: Los Angeles, Nov <number> (IANS) Singer Lady Gaga is still in touch with some people from h <url>
neutral	Eleanor says she's going to practice squat peeing in the shower for tomorrow
positive	<user> We haven't talked about it yet. However, we are very excited about the Jan Revolution heifer calf that is inside of her.
negative	wait if the power is out tomorrow then i'm going to miss a new how i met your mother, nooooooooo <allcaps>
positive	"<user> and won't take much time. i <allcaps> thought your views may be better presented to cycling world in Poland if you say sth more ""directly""."
negative	Terrible play call on <number> and <number> Victor Cruz on a slant? TE? Nicks sideline? How about any of those?
neutral	Drew Peterson is no longer <hashtag> Untouchable! Tune in for the Lifetime Original Movie Sunday at <number> on <user> <url>
neutral	<user> <user> Preview of the nfc <allcaps> Championship game Sunday?! I'm feelin' an offensive shootout hahaha <hashtag> Vikes <hashtag> Cards <hashtag> GameOfTheWeek
negative	<hashtag> NoFucksGivinFebruary Just don't give a shit about anything, this may pose a problem on Valentines though
neutral	It has been at least three months since I've heard an lmfao <allcaps> song. Give it another month or two and i <allcaps> may once again venture outside.
positive	<user> Perhaps they want a <number> choice hahaha! Like Ben Amos at <hashtag> MUFC <allcaps>
neutral	Should i have an engagement party? Any who san <allcaps> francisco <allcaps> this weekend then i <allcaps> officially move to Colorado on the <number>
positive	<user> Justin is going tea time with sophia grace and rose tomorrow on the Ellen show at <number> on Really <smile>
neutral	<user> haha if it gets to serious you may wanna call the original ghost hunter Bill Murray <hashtag> ghostbusters
positive	<user> <user> You guys rocked <allcaps> tonight!!! See you in Kentucky on Saturday!
neutral	Championship: Team news: Bellamy in frame for Cardiff: All the team news from Saturday's Championship game <url> <hashtag> Boro
positive	"Happy New Year to those who aren't into ""Anno Domini"". Shana Tovah &amp; all that good jazz! Looking forward to the Chinese New Year in Feb."
positive	Good night out with the boys,party bus down town tomorrow n osu Saturday <hashtag> cantwait
positive	<user> hahaha shut up Cupid! Yeah hopefully it does go good and Saturday and every other day!
neutral	We thought we'd never see the day - Axl Rose does <number> tv <allcaps> interview in <number> yrs and <allcaps> shows up on time! Watch: <url>
positive	Watching The Grey with Liam Neeson. One of my twitter friends recommend. And it's really good. Thanks for Tuesday night's entertainment.
positive	Who else is excited to see the boys on StarTalk tomorrow???
positive	The Notebook may be one of the greatest movies created of all time&lt;3
positive	"Romney's great line about ""trickle down government"" was coined by Gov. Mitch Daniels as early as January. Mitt uses good sources."
positive	Tomorrow is the release of the <number> Anniversary Kniteforce Boxset featuring many remixes including mine of Super Sunday! $92 at the store!
negative	Embarrassing. Rams cut Alexander. Yes i <allcaps> know he's from Mizzou. But c'mon. Chiefs d <allcaps> makes unknowns look like pro bowlers.
neutral	Finna hit the Grammys tomorrow then ima finna go thug it with <user> live in my stomping grounds in the IE! <hashtag> GrittyGrindN
positive	the fact that we are going to be Sophia grace and rosie at the studio on tuesday makes me soo happy! <user> <hashtag> accents <hashtag> cuties
neutral	The Ravens release their first injury report of the week on Wednesday. Sounds like it will be loaded with names: <url>
neutral	Friday nite after the dwc <allcaps> reading raided Sound Garden3 DVDs &amp; a cd <allcaps> <number> $20! Cruising home <number> Raphael Sadiq. Friday note in CNY.
neutral	<user> ask Jenelle if i can use da car on da <number> den ill take you
neutral	If the deal between Sabres/Oilers is Gagner and a <number> for Sekera and Adam. i <allcaps> would think the deal would be done tomorrow, no reason to wait.
neutral	Miami going into msg <allcaps> tomorrow night and gonna embarrass the Knicks
neutral	<user> Good Morning, Hong Kong! Meme pa ang kasama ko, may headache <sadface> What's the jap resto again in lkf <allcaps> other than Ippudo?
positive	Hello from Dublin! Tomorrow we're playing at The Button Factory. Onstage at <number> but if you come for <user> at <number> you won't regret it!
positive	Looking for something to do this weekend in CNY? Here are the best bets: Thursday: Rapper Wiz Khalifa will headl <url>
