neutral	just	New Basics Foundation for January just listed, beginning Monday January <number> - that's right, Australia Day public <url>
positive	right,	New Basics Foundation for January just listed, beginning Monday January <number> - that's right, Australia Day public <url>
positive	aren't you good!	<user> <user> Well aren't you good! Happy anniversary. May many owls serenade you with Ricky Martin songs.
positive	anniversary. May	<user> <user> Well aren't you good! Happy anniversary. May many owls serenade you with Ricky Martin songs.
negative	weakness,	Our left side is the weakness, <number> game for Young after injury and Evra Well Evra is Evra.
negative	injury	Our left side is the weakness, <number> game for Young after injury and Evra Well Evra is Evra.
positive	<hashtag> CebuFinest	A1 Live in Cebu at the Waterfront Cebu Hotel and Casino on November <number> <url> <hashtag> CebuFinest
positive	hope	<user> Today is our Chinese July <number> Valentine's day i <allcaps> hope you will soon find you that she wishes you to be happy Happy Valentine's Day
positive	wishes	<user> Today is our Chinese July <number> Valentine's day i <allcaps> hope you will soon find you that she wishes you to be happy Happy Valentine's Day
positive	happy	<user> Today is our Chinese July <number> Valentine's day i <allcaps> hope you will soon find you that she wishes you to be happy Happy Valentine's Day
positive	Valentine's	<user> Today is our Chinese July <number> Valentine's day i <allcaps> hope you will soon find you that she wishes you to be happy Happy Valentine's Day
positive	sure of	<user> You sure it was Quo? They were the first act on, Queen weren't <number> I'm sure of it
positive	Brilliant	<user> Brilliant result!! i <allcaps> think the winnings may go on our phone bill after I'm a Celeb or Dancing on Ice if the rumours are true <sadface>
positive	Funny	YAY!!! We are front page on Will Ferrell's Funny or Die for the <number> time! Check it out! <url>
negative	Die	YAY!!! We are front page on Will Ferrell's Funny or Die for the <number> time! Check it out! <url>
positive	"""Great experience"	"Higgins ""Great experience for the young group and to meet with Premier League teams a real highlight"" ""Very young squad to play on Sat"""
positive	has begun!:	The <number> Annual Colossal Castle Contest has begun!: The Colossal Castle Contest is one of the longest running l <allcaps> <url>
negative	Desperation	They should make february <number> Desperation Day.
negative	tf made that shit up??!	It seem like it's national <allcaps> kissing <allcaps> day <allcaps> every other THURSDAY! Who tf made that shit up??!
negative	rough.	<user> That's rough. You had <number> definite starts on a BYE. Also, Flacco over Newton? We have to talk about this on Friday.
positive	wow	"<user> wow look at this another amazing Monday ""Jennette On Ellen"" in <number> place we do this for you we love you <url>"
positive	amazing	"<user> wow look at this another amazing Monday ""Jennette On Ellen"" in <number> place we do this for you we love you <url>"
positive	do this for you we love you	"<user> wow look at this another amazing Monday ""Jennette On Ellen"" in <number> place we do this for you we love you <url>"
negative	"""No chance,"	"Harry Redknapp tells espn <allcaps> that rumours he has an interview with Blackburn on Tuesday are wide of the mark: ""No chance, i <allcaps> am playing golf!"""
neutral	possible,	<user> Yes, anything possible, but u didnt answer <number> question. Why back to <number> borders? To make Israel weaker militarily?If so,why??
negative	weaker	<user> Yes, anything possible, but u didnt answer <number> question. Why back to <number> borders? To make Israel weaker militarily?If so,why??
positive	<smile>	<user> <user> deaaall <allcaps> Lets do it on Monday and get Adalet and Jenelle to judge! You might wanna start practising now <smile>
positive	excited	<user> Im so excited for when you come to Northern Lights on the <number> it will probably make my life.
positive	make my life.	<user> Im so excited for when you come to Northern Lights on the <number> it will probably make my life.
positive	score	<user> yea Gibbs to score the <number> for afc <allcaps> still
positive	Wow	Wow my last RT. It's only been <number> years since Verm's arrival. He's now Captain and will make his <number> start for afc <allcaps> on Sat. Time flies.
negative	only	Wow my last RT. It's only been <number> years since Verm's arrival. He's now Captain and will make his <number> start for afc <allcaps> on Sat. Time flies.
positive	Good	Goodnight bots! Tomorrow remember <number> &amp; Park, mobo <allcaps> Twitter chat, and David Letterman with <user> Good day for the Bots!
positive	fucking loves	Ed Sheeran fucking loves Minnesota tho by the end of his Taylor swift concert, it will be his <number> time performing here, <number> of them in <number> year
positive	go <allcaps> LIONS.	<user> Why. Do you really want the Falcons to go to Chicago in Jan for the nfc <allcaps> Championship game. go <allcaps> LIONS.
negative	worst	Two worst players in plus/minus right now for okc <allcaps> are Serge Ibaka and Kendrick Perkins. Stat may be soft, but it matches the eyes.
neutral	plus/minus	Two worst players in plus/minus right now for okc <allcaps> are Serge Ibaka and Kendrick Perkins. Stat may be soft, but it matches the eyes.
positive	soft,	Two worst players in plus/minus right now for okc <allcaps> are Serge Ibaka and Kendrick Perkins. Stat may be soft, but it matches the eyes.
positive	matches	Two worst players in plus/minus right now for okc <allcaps> are Serge Ibaka and Kendrick Perkins. Stat may be soft, but it matches the eyes.
negative	shouldnt even	Count day tomorrow shouldnt even go <allcaps> ! Winans is crazy <allcaps> -_-
negative	crazy <allcaps>	Count day tomorrow shouldnt even go <allcaps> ! Winans is crazy <allcaps> -_-
negative	bullshit	Ghost Rider <number> is some bullshit smh it will be back in the red box tomorrow
positive	ahaha	Endymion for the <number> time i blieve.! ahaha <hashtag> TeamOrjan <hashtag> CLHRDay
positive	count it.	Birthday Cake is gonna be the song leading us into <number> quarter, count it.
positive	affectionate	Thinking Thursday: Your affectionate worship <allcaps> will lead you into effective WARFARE! ~Narda Goodson, <number> Narda's Nuggets
positive	dead yet	<user> <user> <user> Print ain't dead yet Cole, and I'm sure you know there's something special about Sunday Papers too.
positive	something special	<user> <user> <user> Print ain't dead yet Cole, and I'm sure you know there's something special about Sunday Papers too.
neutral	Wherever	<number> hrs to go before the <number> to the last episode! Wherever You Are Josh Bradley | David Archuleta In Nandito Ako | Alwyn Ana rs <allcaps> In TV5 Manila
positive	Excited is not the word.	Bulls season tips off Wednesday night vs Sacramento Kings. Excited is not the word.
positive	Honestly can't wait!	<user> Getting my Xbox back tomorrow! Honestly can't wait! - My friends wants a competitive <number> see if Cole is up for it man!
negative	only	<user> It may only be a sixteen game season, but it is still a marathon. The cream always rises to the top at the end.
positive	always	<user> It may only be a sixteen game season, but it is still a marathon. The cream always rises to the top at the end.
negative	suffering from 'policy paralysis',	Centre suffering from 'policy paralysis', alleges Jayalalithaa: Jayalalithaa on Tuesday charged the upa <allcaps> go <url> <hashtag> News
positive	best	Eric Arc Elliott may be the best rapper in Flatbush ZOMBiES.
positive	sweetheart,	<user> <user> Lauren, sweetheart, how was your day on this wonderful Thursday? <smile> better -.-
positive	wonderful	<user> <user> Lauren, sweetheart, how was your day on this wonderful Thursday? <smile> better -.-
positive	better	<user> <user> Lauren, sweetheart, how was your day on this wonderful Thursday? <smile> better -.-
positive	to host trick-treaters	Scott &amp; Evelyn Swanson, both work for FEMA. Happy to host trick-treaters tonight, Evelyn heads out tomorrow <url>
negative	haven't seen	<user> <user> i <allcaps> haven't seen it yet, but Alan Rickman is permanently awesome, so i <allcaps> may have to.
positive	permanently awesome,	<user> <user> i <allcaps> haven't seen it yet, but Alan Rickman is permanently awesome, so i <allcaps> may have to.
positive	Cant wait	Cant wait to move to Hawaii this Saturday! Promotion, New townhouse, new car &amp; with myKING Definitely a happy girl <smile>
positive	happy girl <smile>	Cant wait to move to Hawaii this Saturday! Promotion, New townhouse, new car &amp; with myKING Definitely a happy girl <smile>
negative	bustin dey	<user> i had okc <allcaps> im playin online the nigga had da knicks i <allcaps> was bustin dey ass then the <number> come, raymond felton and jr <allcaps> smith
negative	bad	Ghost Rider <number> a bad movie compared to the <number>
positive	best talent	"when the best talent is on internship ""@temasekpoly: Sony is coming to tp <allcaps> this Friday to look for student talents!"""
positive	Okay,	Okay, okaySaturday ot <allcaps> just became worth itsomeone came with Porto's cheese rolls! YUM!
positive	worth	Okay, okaySaturday ot <allcaps> just became worth itsomeone came with Porto's cheese rolls! YUM!
positive	ok	Oh and being the weird person i <allcaps> am ok going down to Starkville late Friday night <user>
negative	delays	Westbound into the U.S.- ongoing bridge inspection- construction - may be delays - Eastbound into Canada- Trucks No delay -cars no delay
positive	so damn bad lol,	jr <allcaps> Smith wanna be a starter so damn bad lol, nigga said <number> Man of the Year Award is not what he's thinking about
negative	not	<user> - If you let him play his game and realize you have an oversize Cammalleri and not a Todd Bertuzzi, he may bounce back.
positive	ahhhhh <allcaps>	ahhhhh <allcaps> just got Lauren's email!!! We are going to snap tomorrow <hashtag> beready
neutral	may	Club Bodi may be out the question tonight
